Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion,aprobacion programador
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Válvulas manuales: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia.",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Sensores: Inspeccionar estado general de los sensores de confirmación de posición de las válvulas automáticas, conexiones y su funcionamiento.",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente, conexiones y  estado de la instalación eléctrica y su limpieza",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas, anclaje y limpieza.",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Sistema de lubricación de los sellos: Inspeccionar el estado del actuador, verificar sus conexiones y estado general de la tarjeta electrónica. Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,Acumulador de agua: Inpeccionar el estado general del acumulador de agua caliente del circuito de recirculación de calentamiento y verificar la ausencia de fugas.,,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Pasteurizador: Inspeccionar el estado de todos los sensores: temperatura, flujo volumétrico, flujo másico y presión.",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Pasteurizador: Inspeccionar el estado de los motores de las bombas de recirculación de agua caliente y de envío, conexiones, corriente, ruido y temperatura. ",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963605,UNIDAD DISOLUTORA,13342027,INSPECCIÓN SEMANAL UNIDAD DISOLUTARA,"Tablero de control (isla): Inspeccionar estado de los componentes, sus conexiones y limpieza. Estado y funcionamiento de la unidad aclimatizadora. ",,,,"0,0714285714",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. ",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Motores del agitador: Inspeccionar estado del motor del agitador: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Motores del agitador: Inspeccionar estado del motor del agitador, estado de las conexiones y de la bornera, limpieza y anclaje de la base del motor.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y el agitador, ruido y  temperatura del sistema de transmisión. Verificar el funcionamiento del agitador. Verificar la ausencia de fugas de aceite.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y la caja de transmisión, anclaje del sistema de agitación, estado del eje y de las aspas del agitador, limpieza general. Verificar la ausencia de fugas de aceite.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946576,TANQUE DE AGUA DULCE,13341999,INSPECCIÓN SEMANAL TK AGUA DULCE,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Bombas - sistema de impulsión: Inspeccionar estado de la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Actuadores de ingreso de azúcar: Inspeccionar estado de los motores del actuador: conexiones, ruido, temperatura, corriente y  estado de la instalación eléctrica. Verificar funcionamiento del actuador en modo automático. Inspeccionar el estado de los finales de carrera que confirman la posición.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Actuadores de ingreso de azúcar: Inspeccionar el estado general del actuador, limpieza. Verificar funcionamiento del accionamiento manual. Inspeccionar anclaje a la tuberia.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Sistema de lubricación de los sellos: Inspeccionar el estado del actuador, verificar sus conexiones y estado general de la tarjeta electrónica. Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Actuador proporcional: Inspeccionar estado del posicionador del actuador: ruido, temperatura, corriente y  estado de la instalación eléctrica.Inspeccionar el funcionamiento del actuador en modo automático y manual.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,"Actuador proporcional: Inspeccionar el estado general del actuador, conexiones, limpieza. Inspeccionar anclaje a la tuberia.",,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,Filtros trampa de las bombas y filtro bolsa: Inspeccionar el estado general del de los filtros.,,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946577,TANQUE DISOLUTOR,13342000,INSPECCIÓN SEMANAL TK DISOLUTOR,Filtros trampa de las bombas y filtro bolsa: Inspeccionar el estado general del de los filtros. Verificar duncionamiento en producción.,,,,"0,0625",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. Inspeccionar el nivel de aceite en el vaso lubricador de la bomba de dosificación, verificar el funcionamiento de la bomba de dosificación en modo automático y su caudal de impulsión.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Bombas - sistema de impulsión: Inspeccionar estado de la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección. Inspeccionar el nivel de aceite en el vaso lubricador de la bomba de dosificación.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores del agitador: Inspeccionar estado del motor del agitador: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores del agitador: Inspeccionar estado del motor del agitador, estado de las conexiones y de la bornera, limpieza y anclaje de la base del motor.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y el agitador, ruido y  temperatura del sistema de transmisión. Verificar el funcionamiento del agitador. Verificar la ausencia de fugas de aceite.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y la caja de transmisión, anclaje del sistema de agitación, estado del eje y de las aspas del agitador, limpieza general. Verificar la ausencia de fugas de aceite.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946578,DOSIMAT 500,13303589,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. ",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores del agitador: Inspeccionar estado del motor del agitador: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Motores del agitador: Inspeccionar estado del motor del agitador, estado de las conexiones y de la bornera, limpieza y anclaje de la base del motor.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y el agitador, ruido y  temperatura del sistema de transmisión. Verificar el funcionamiento del agitador. Verificar la ausencia de fugas de aceite.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y la caja de transmisión, anclaje del sistema de agitación, estado del eje y de las aspas del agitador, limpieza general. Verificar la ausencia de fugas de aceite.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946579,DOSIMAT 1100,13303590,INSPECCIONAR NIVEL DE ACEITE EN CAJA,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0266666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. ",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0769230769",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946580,TANQUE BT1,13342004,INSPECCIÓN SEMANAL TK BT,"Actuador proporcional: Inspeccionar estado del posicionador del actuador: ruido, temperatura, corriente y  estado de la instalación eléctrica.Inspeccionar el funcionamiento del actuador en modo automático y manual.",,,,"0,0769230769",,,,,,,,
