Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,aprobacion programador,correo de programador,correo de planeador,imagen_observacion,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13350700,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE ACTIVACIONES NEUMATICAS,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13350700,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE LUBRICACION ,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13350700,INSPECION SEMANAL DESPALETIZADORA,INSPECCION DE TABLERO ELECTRICO,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13350700,INSPECION SEMANAL DESPALETIZADORA,INSPECCION DE MOTORES ,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13350700,INSPECION SEMANAL DESPALETIZADORA,ASEO Y ORDEN,,,,"0,1428571429",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION DE SISTEMA MOTRIZ PLANTA,,,,"0,1666666667",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION DE ESTADO BREAKER DE DISTRIBUCION,,,,"0,1666666667",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION Y ESTADO DE BATERIAS Y CARGADOR,,,,"0,1666666667",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION Y ESTADO DE TANQUE DE ACPM,,,,"0,1666666667",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,VERIFICACION DE TABLERO Y PANEL DE CONTROL,,,,"0,1666666667",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,670007,PLANTA ELECTRICA AGUA CRISTAL,13351151,INSPECION SEMANAL PLANTA ELECTRICA,ORDEN Y ASEO,,,,"0,1666666667",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13350705,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICAR FUNCIONAMIENTO Y ESTADO DE MOTOR TORRE,si,CUMPLE,"21/5/2024, 0:52:06","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13350705,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE FUNCIONAMIENTO DE BOMBAS,si,CUMPLE,"21/5/2024, 0:52:11","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13350705,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION Y ESTADO DE VALVULAS MARIPOSAS,si,CUMPLE,"21/5/2024, 0:52:15","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13350705,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE ESTADOS DE MANOMETROS,si,CUMPLE,"21/5/2024, 0:52:19","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13350705,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE ESTRUCTURA Y TANQUE ,si,CUMPLE,"21/5/2024, 0:52:27","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13350705,INSPECION SEMANAL TORRE ENFRIAMIENTO,ORDEN Y ASEO,si,CUMPLE,"21/5/2024, 0:52:32","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE BOMBA DOSIFICADORAS DE CLORO,si,CUMPLE,"21/5/2024, 1:21:20","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE BOMBA DOSIFICADORAS DE ACIDO CITRICO,si,CUMPLE,"21/5/2024, 1:21:27","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE VALVULAS ACCIONAMIENTO NEUMATICO 1 AL 20,si,CUMPLE,"21/5/2024, 1:21:33","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE SENSORES NIVEL TANQUE BW ,si,CUMPLE,"21/5/2024, 1:21:43","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR PROCESO BW EN MEMBRANAS,si,CUMPLE,"21/5/2024, 1:21:38","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,INSPECCION GENERAL DEL TABLERO ELECTRICO,si,CUMPLE,"21/5/2024, 1:21:47","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,INSPECCION DE FUNCIONAMIENTO MEDIDORES DE FLUJO,si,CUMPLE,"21/5/2024, 1:21:52","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE MANOMETROS,si,CUMPLE,"21/5/2024, 1:21:57","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE TRANSDUCTORES DE PRESION ,si,CUMPLE,"21/5/2024, 1:22:12","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE UV ,si,CUMPLE,"21/5/2024, 1:22:19","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,VERIFICAR FUGAS DE AGUA,si,CUMPLE,"21/5/2024, 1:22:28","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13350702,INSPECCION SEMANAL UF 709759,ORDEN Y ASEO,si,CUMPLE,"21/5/2024, 1:22:50","0,0833333333",,.,.,CUMPLE,,,,
LINEA VIDRIO Y PET,739544,TUNEL DE SECADO,13350709,INSPECCION SEMANAL TUNEL DE SECADO,VERIFICACION Y ESTADO DE GUIAS Y BOQUILLAS DE SECADO,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,739544,TUNEL DE SECADO,13350709,INSPECCION SEMANAL TUNEL DE SECADO,VERIFICACION DE GUIAS LATERALES ,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,739544,TUNEL DE SECADO,13350709,INSPECCION SEMANAL TUNEL DE SECADO,VERIFICACION Y ESTADO DE MOTORES ESTRACTORES,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,739544,TUNEL DE SECADO,13350709,INSPECCION SEMANAL TUNEL DE SECADO,VERIFICACION DE TABLERO ELECTRICO,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,739544,TUNEL DE SECADO,13350709,INSPECCION SEMANAL TUNEL DE SECADO,VERIFICACION Y ESTADO DE PUERTAS,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,739544,TUNEL DE SECADO,13350709,INSPECCION SEMANAL TUNEL DE SECADO,VERIFICACION DE ESTADO DE CABINA,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,739544,TUNEL DE SECADO,13350709,INSPECCION SEMANAL TUNEL DE SECADO,ORDEN Y ASEO,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION ESTADO DE JUEGOS DE MANEJO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE SISTEMA NEUMATICO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE SISTEMA MOTRIZ,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DEL FUNCIONAMIENTO DE SENSORES DE LA ETIQUETA,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION Y ESTADO DE SERVOMOTORES,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION Y ESTADO DE SONSORES Y GUARDAS DE SEGURIDAD,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE FUNCIONAMIENTO Y ESTADO DE MOTORES,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE SISTEMA DE LUBRICACION,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE FUNCIONAMIENTO DE ESTACION DE ADHESIVO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION DE TABLERO Y SISTEMA ELECTRICO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICACION Y ESTADO DE CADENA TABLE-TOP,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,VERIFICAR ESTADO DE CHUMACERAS Y RODAMIENTOS,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,820095,ETIQUETADORA MODULAR AUTO ADHESIVA,13350697,INSPECCION SEMANAL ETIQUETADORA,ORDEN Y ASEO,,,,"0,0769230769",,,,,,,,
LINEA VIDRIO Y PET,829890,TRANSPORTADORES,13350708,INSPECCION SEMANAL TRANSPORTADORES,VERIFICACION Y ESTADO DE CADENAS TABLE-TOP,,,,"0,1666666667",,,,,,,,
LINEA VIDRIO Y PET,829890,TRANSPORTADORES,13350708,INSPECCION SEMANAL TRANSPORTADORES,VERIFICACION Y FUNCIONAMIENTO DE MOTORES,,,,"0,1666666667",,,,,,,,
LINEA VIDRIO Y PET,829890,TRANSPORTADORES,13350708,INSPECCION SEMANAL TRANSPORTADORES,VERIFICACION Y FUNCIONAMIENTO DE SENSRES,,,,"0,1666666667",,,,,,,,
LINEA VIDRIO Y PET,829890,TRANSPORTADORES,13350708,INSPECCION SEMANAL TRANSPORTADORES,VERIFICACION DE ESTADO DE GUIAS LATERALES,,,,"0,1666666667",,,,,,,,
LINEA VIDRIO Y PET,829890,TRANSPORTADORES,13350708,INSPECCION SEMANAL TRANSPORTADORES,VERIFICACION DE ESTADO DE SOPORTES Y SISTEMA DE DRENAJES DE TRANSPORTADORES,,,,"0,1666666667",,,,,,,,
LINEA VIDRIO Y PET,829890,TRANSPORTADORES,13350708,INSPECCION SEMANAL TRANSPORTADORES,ORDEN Y ASEO,,,,"0,1666666667",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION FUNCIONAMIENTO Y ESTADO DE SISTEMA CO2,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE BOMBA DE 5HP,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE ESTADO TANQUE DEL NEUTRALIZADOR,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE PHMETRO,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE SERPENTIN Y TUBERIA,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION Y ESTADO DE TABLERO ELECTRICO,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE ESTADO DE MANOMETROS,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,VERIFICACION DE FUNCIONAMIENTO DE BOMBA ELECTROSUMERGIBLE,,,,"0,1111111111",,,,,,,,
PLANTA DE TRATAMIENTO AGUAS RESIDUALES,71007203,SISTEMA NEUTRALIZACION DE PH CON CO2,13350710,INSPECION SEMANAL  SISTEMA NEUTRALIZAD,ORDEN Y ASEO,,,,"0,1111111111",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,ESTADO JUEGO DE MANEJO ,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,ESTADO DE CADENA TABLET TOP,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,INSPECCION DE TABLERO ELECTRICO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA MOTRIZ,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA NEUMATICO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE FUNCIONAMIENTO SENSORES Y SEGURIDADES DE PUERTAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION SISTEMA  DEL RINSE,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,INSPECCION DE ESTADO Y FUNCIONAMIENTO DE MOTORES,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA DE LUBRICACION,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE ESTADO DE PISTONES ELEVADORES,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION ESTADO DE SISTEMA DE LLENADO Y CONTRAPRESION,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE ESTADO DE CHUMACERAS Y RODAMIENTOS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE LAMPARAS UV GERMICIDAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICAR FUNCIONAMIENTO DE LAMPARAS IONIZADORAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION SISTEMA TAPADOR AROL,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICACION DE SISTEMA TOLVA Y BAJANTES DE TAPAS,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,VERIFICAR SISTEMA DE OZONO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,13355918,INSP SEMANAL LLENADORA 519563,ORDEN Y ASEO,,,,"0,0555555556",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE FUNCIONAMIENTO SENSORES,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE DESPLAZAMIENTO DE CABEZALES,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE ACTIVACIONES NEUMATICAS,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,VERIFICACION DE LUBRICACION ,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,INSPECCION DE TABLERO ELECTRICO,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,INSPECCION DE MOTORES ,,,,"0,1428571429",,,,,,,,
LINEA VIDRIO Y PET,579107,DESPALETIZADORA DE BOTELLAS,13355920,INSPECION SEMANAL DESPALETIZADORA,ASEO Y ORDEN,,,,"0,1428571429",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICAR FUNCIONAMIENTO Y ESTADO DE MOTOR TORRE,si,CUMPLE,"21/5/2024, 0:52:39","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE FUNCIONAMIENTO DE BOMBAS,si,CUMPLE,"21/5/2024, 0:52:46","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION Y ESTADO DE VALVULAS MARIPOSAS,si,CUMPLE,"21/5/2024, 0:52:54","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE ESTADOS DE MANOMETROS,si,CUMPLE,"21/5/2024, 0:53:01","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,VERIFICACION DE ESTRUCTURA Y TANQUE ,si,CUMPLE,"21/5/2024, 0:53:06","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,690046,TORRE DE ENFRIAMIENTO,13355929,INSPECION SEMANAL TORRE ENFRIAMIENTO,ORDEN Y ASEO,si,CUMPLE,"21/5/2024, 0:53:12","0,1666666667",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE BOMBA DOSIFICADORAS DE CLORO,si,CUMPLE,"21/5/2024, 1:22:58","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE BOMBA DOSIFICADORAS DE ACIDO CITRICO,si,CUMPLE,"21/5/2024, 1:23:08","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE VALVULAS ACCIONAMIENTO NEUMATICO 1 AL 20,si,CUMPLE,"21/5/2024, 1:23:14","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE SENSORES NIVEL TANQUE BW ,si,CUMPLE,"21/5/2024, 1:23:25","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR PROCESO BW EN MEMBRANAS,si,CUMPLE,"21/5/2024, 1:23:34","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,INSPECCION GENERAL DEL TABLERO ELECTRICO,si,CUMPLE,"21/5/2024, 1:23:41","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,INSPECCION DE FUNCIONAMIENTO MEDIDORES DE FLUJO,si,CUMPLE,"21/5/2024, 1:22:44","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE MANOMETROS,si,CUMPLE,"21/5/2024, 1:22:38","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE TRANSDUCTORES DE PRESION ,si,CUMPLE,"21/5/2024, 1:22:06","0,0833333333",,.,.,CUMPLE,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUNCIONAMIENTO DE UV ,si,,,"0,0833333333",,,,,,,,
EQUIPOS AUXILIARES PRODUCCION AGUA,709759,"SISTEMA DE ULTRAFILTRACION 1,5 LT*SEG",13355924,INSPECCION SEMANAL UF 709759,VERIFICAR FUGAS DE AGUA,si,CUMPLE,"21/5/2024, 0:54:50","0,0833333333",,.,.,CUMPLE,,,,
