Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Completado,Observaciones,Fecha Programada,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961522,FILTRO DE CARBON,13348902,INSPECCCION GRAL SEMANAL FILTROS CARBON,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:17:01",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70965213,SUAVIZADORES,13348912,INSPECCCION GRAL SEMANAL SUAVIZADORES,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:09:11",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70965213,SUAVIZADORES,13348913,INSPECCCION GRAL SEMANAL SUAVIZADORES,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:09:00",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946563,EQUIPO TRATAMIENTO DE LODOS,13348915,INSPECCCION GRAL SEMANAL TRATAMIENTO LOD,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:08:40",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946563,EQUIPO TRATAMIENTO DE LODOS,13348916,INSPECCCION GRAL SEMANAL TRATAMIENTO LOD,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:08:33",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946561,EQUIPO GENERADOR DE OZONO,13348917,INSPECCCION GRAL SEMANAL EQUIPO OZONO,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:08:25",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946561,EQUIPO GENERADOR DE OZONO,13348918,INSPECCCION GRAL SEMANAL EQUIPO OZONO,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:08:20",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946562,EQUIPO GENERADOR DE OXIGENO,13348919,INSPECCCION GRAL SEMANAL GENERADOR OXIGE,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:08:13",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946562,EQUIPO GENERADOR DE OXIGENO,13348920,INSPECCCION GRAL SEMANAL GENERADOR OXIGE,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:08:07",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,739535,TUNEL DE CALENTAMIENTO ETIQUETADORA,13348933,Inspec. general semanal Tunel Cal,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"8/5/2024, 7:09:38",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,589645,CODIFICADOR,13348986,Inspec. general semanal codificador,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"11/5/2024, 3:51:12",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 4    PET,589676,CODIFICADOR L4,13348991,INSPECCION SEMANAL CODIFICADOR LASER L-4,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"15/5/2024, 21:51:00",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 4    PET,589676,CODIFICADOR L4,13348992,INSPECCION SEMANAL CODIFICADOR LASER L-4,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"15/5/2024, 21:51:07",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,579106,PALETIZADORA,13349005,INSP. GENERAL SEMANAL,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"9/5/2024, 2:42:11",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,579106,PALETIZADORA,13349006,INSP. GENERAL SEMANAL,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"9/5/2024, 2:43:21",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820094,ENVOLVEDOR ESTIBAS,13349007,inspecc. general semanal envolvedor l-3,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"11/5/2024, 3:32:33",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,589691,CODIFICADOR DOMINO A520i,13349017,Inspec. gneral semanal codificador,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"6/5/2024, 15:23:55",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,589691,CODIFICADOR DOMINO A520i,13349018,Inspec. gneral semanal codificador,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"6/5/2024, 15:24:05",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,739520,APLICADOR DE TAPA Helicap27,13349022,INSPECCCION GRAL SEMANAL APLICADOR TAPA,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"6/5/2024, 15:24:33",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829903,LINE CONTROLLER 30 PLUS,13349033,INSPEC.GENERAL SEMANAL LINE CONTROLLER,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"6/5/2024, 15:24:52",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963512,PUENTE GRUA MANEJO AZUCAR 3 TON,13349113,INSP GRAL  SEMANAL SISTEMA PUENTE GRUA,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 18:17:15",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963512,PUENTE GRUA MANEJO AZUCAR 3 TON,13349114,INSP GRAL  SEMANAL SISTEMA PUENTE GRUA,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 18:17:28",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,709659,LAMPARA UV,13349118,INSP GRAL  SEMANAL LAMPARA UV OR-02,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 14:04:49",si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,709659,LAMPARA UV,13349119,INSP GRAL  SEMANAL LAMPARA UV OR-02,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 14:04:54",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,749680,CELDA TRANSFORMADOR 2MVA 34.5/11.4 KV,13349137,INSP SEMANAL TRANSFORMADOR 2MVA,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"7/5/2024, 18:24:59",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,900504,TETRA ALCIP,13348960,INSPECCCION GRAL SEMANAL TETRA ALCIP,sin especificar,"0,2",si,si,si,si,si,CUMPLE,"7/5/2024, 14:00:52",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599595,INSPECTOR DE BOTELLAS VACIAS,13345036,SERV ING HEUFT INSPECTOR ENVASE VACIO L2,sin especificar,1,si,si,si,si,si,CUMPLE,"11/5/2024, 3:52:24",si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820094,ENVOLVEDOR ESTIBAS,13356047,inspecc. general semanal envolvedor l-3,sin especificar,"0,1",si,si,si,si,si,CUMPLE,"14/5/2024, 19:12:47",si,.,.,CUMPLE
LINEA DE ENVASADO TETRAPAK LINEA 12,51955301,ACUMULADOR  AC HX10-0500-44M,13345062,Inspección semanal acumulador tetra,Revisar correcto funcionamiento de display,"0,0217391304",si,si,si,si,si,CUMPLE,"8/5/2024, 19:43:10",si,.,.,CUMPLE
LINEA DE ENVASADO TETRAPAK LINEA 12,51955304,ENCARTONADORA TETRA CARDBOARD PACKER 32,13345065,Inspección semanal encartonadora tetra,Revisar mangueras y acoples ,"0,0161290323",si,si,si,si,si,CUMPLE,"9/5/2024, 18:15:44",si,.,.,CUMPLE
LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,13345063,Inspección semanal pitillera straw tetra,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0208333333",si,si,si,si,si,CUMPLE,"9/5/2024, 12:10:41",si,.,.,CUMPLE
LINEA DE ENVASADO TETRAPAK LINEA 12,519553,LLENADORA A3 COMPACTFLEX,13345057,Inspección semanal llenadora tetra pak,Estado de empaques e inspección de fugas.,"0,05",si,si,si,si,si,CUMPLE,"14/5/2024, 7:46:44",si,.,.,CUMPLE
LINEA DE ENVASADO TETRAPAK LINEA 12,690106,PASTEURIZADOR,13345059,Inspección semanal pasteurizador tetra,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0416666667",si,si,si,si,si,CUMPLE,"15/5/2024, 13:38:03",si,.,.,CUMPLE
LINEA DE ENVASADO TETRAPAK LINEA 12,698427,INTERCAMBIADOR DE PLACAS,13345060,Inspección semanal intercambiador tetra,Revisar estado de la estructura,"0,1666666667",si,si,si,si,si,CUMPLE,"9/5/2024, 17:40:00",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,519557,LLENADORA DE BOTELLAS,13345104,Inspección semanal llenadora botella nhf,Funcionamiento servomotores (revisar consumo) ,"0,0102040816",si,si,si,si,si,CUMPLE,"8/5/2024, 16:31:07",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,599602,INSPECTOR CHECKMAT,13345113,Inspección semanal checkmat nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0555555556",si,si,si,si,si,CUMPLE,"9/5/2024, 1:52:22",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,548781,ENFARDADORA,13345106,Inspección semanal enfardadora nhf,Revision de transportadores,"0,025",si,si,si,si,si,CUMPLE,"8/5/2024, 18:54:55",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829865,TRANSPORTADOR DE PAQUETES,13345123,Inspección semanal transp. paquetes nhf,Estado climatizador,"0,03125",si,si,si,si,si,CUMPLE,"9/5/2024, 22:46:03",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820079,ETIQUETADORA,13345116,Inspección semanal etiquetadora nhf,Funcionamiento motores (revisar consumo).,"0,0384615385",si,si,si,si,si,CUMPLE,"14/5/2024, 11:30:14",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,579075,PALETIZADORA,13345109,Inspección semanal paletizadora nhf,Estado de transportadores de entrada al alineador de 2 Vías.,"0,0263157895",si,si,si,si,si,CUMPLE,"10/5/2024, 7:51:13",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,90008001,DOSIFICADOR DE NITROGENO,13345129,Inspección semanal dosificador nitro nhf,Estado y funcionamiento de resistencias de calentamiento.,"0,0454545455",si,si,si,si,si,CUMPLE,"14/5/2024, 9:52:42",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,900083,TRANSPORTADOR DE BOTELLAS,13345124,Inspección semanal transp. botella nhf,Funcionamientos motores ,"0,0384615385",si,si,si,si,si,CUMPLE,"10/5/2024, 0:02:04",si,.,.,CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,51955701,ESTERILIZADOR DE TAPAS,13345127,Inspección semanal esterilizador tap nhf,Estado y funcionamiento de cadena tabletop,"0,0454545455",si,si,si,si,si,CUMPLE,"8/5/2024, 16:31:21",si,.,.,CUMPLE
LINEA DE ENVASADO PERSONAL Y FAMILIAR,599596,INSPECTOR DE NIVEL DE LIQUIDO,13345094,Inspección semanal insp nivel personal,Unidades de refrigeración del inspector,"0,0277777778",si,si,si,si,si,CUMPLE,"10/5/2024, 13:51:40",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,INSTRUMENTACIÓN GENERAL,"0,0111111111",si,si,si,si,si,CUMPLE,"18/5/2024, 6:45:34",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,VARIADORES,"0,0111111111",si,si,si,si,si,CUMPLE,"18/5/2024, 6:51:42",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,SISTEMA NEUMÁTICO,"0,0111111111",si,si,si,si,si,CUMPLE,"18/5/2024, 6:53:23",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,ESTRUCTURA,"0,0111111111",si,si,si,si,si,CUMPLE,"18/5/2024, 6:55:25",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,SISTEMA DE VAPOR,"0,0111111111",si,si,si,si,si,CUMPLE,"18/5/2024, 6:55:42",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,INTERCAMBIADOR,"0,0111111111",si,si,si,si,si,CUMPLE,"18/5/2024, 6:56:13",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO DE BOMBAS,"0,0714285714",si,si,si,si,si,CUMPLE,"15/5/2024, 14:45:44",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO DE BOQUILLAS,"0,0714285714",si,si,si,si,si,CUMPLE,"15/5/2024, 14:45:55",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,DUCTOS DE AGUA,"0,0714285714",si,si,si,si,si,CUMPLE,"15/5/2024, 14:46:05",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTRUCTURA DE MÁQUINA,"0,0714285714",si,si,si,si,si,CUMPLE,"15/5/2024, 14:46:18",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,TRANSPORTADOR ,"0,0714285714",si,si,si,si,si,CUMPLE,"15/5/2024, 14:46:30",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,SISTEMA ELÉCTRICO,"0,0714285714",si,si,si,si,si,CUMPLE,"15/5/2024, 14:46:37",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO DE MANHOLES,"0,0714285714",si,si,si,si,si,CUMPLE,"15/5/2024, 14:46:45",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,REVISIÓN DE CADENA,"0,0142857143",si,si,si,si,si,CUMPLE,"18/5/2024, 6:58:43",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,FOTOCELDAS,"0,0142857143",si,si,si,si,si,CUMPLE,"18/5/2024, 6:58:58",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,REVISIÓN  BOQUILLAS DE ESPRALLADO,"0,0142857143",si,si,si,si,si,CUMPLE,"18/5/2024, 6:59:09",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,SISTEMA DE TRACCIÓN,"0,0142857143",si,si,si,si,si,CUMPLE,"18/5/2024, 6:59:19",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,SISTEMA TRANSPORTADOR,"0,0142857143",si,si,si,si,si,CUMPLE,"18/5/2024, 6:59:31",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,ESTRUCTURA DE LA MAQUINA ,"0,0142857143",si,si,si,si,si,CUMPLE,"18/5/2024, 6:59:39",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,BANDAS Y CORREAS,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:00:43",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,FOTOCELDAS,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:00:52",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,SISTEMA DE CORTE,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:01:02",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,MÓDULOS DE DISPARO,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:06:02",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,ELECTROVÁLVULA DE DISPARO,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:06:23",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,CLOUTCH DE TAMBOR,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:06:56",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,SISTEMA CALENTADOR PITILLOS,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:05:32",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,SISTEMA TRANSPORTADOR,"0,0454545455",si,si,si,si,si,CUMPLE,"18/5/2024, 7:05:11",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE GAS PROPANO,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:42:01",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,BOMBAS Y TUBERÍAS DE AGUA,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:42:44",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,TANQUES Y BOMBAS DE COMBUSTIBLE,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:43:01",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,TABLEROS DE POTECIA Y CONTROL,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:43:17",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,EMISIONES CHIMENEAS,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:43:33",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,MANHOLES Y HANDHOLES,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:44:11",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE MODULACIÓN,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:44:29",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,TANQUE DE CONDENSADO,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:44:54",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,SUMINISTRO Y DISTRIBUCIÓN DE VAPOR,"0,02",si,si,si,si,si,CUMPLE,"16/5/2024, 8:35:28",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,EXTRACTOR,"0,02",si,si,si,si,si,CUMPLE,"16/5/2024, 8:35:34",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,EMPACK INTERIOR DEL TUNEL,"0,02",si,si,si,si,si,CUMPLE,"16/5/2024, 8:35:39",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,CILINDRO FRENO BOTELLAS,"0,02",si,si,si,si,si,CUMPLE,"16/5/2024, 8:35:43",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,ESTRUCTURA TÚNEL,"0,02",si,si,si,si,si,CUMPLE,"16/5/2024, 8:35:50",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,TABLERO ELÉCTRICO ,"0,0357142857",si,si,si,si,si,CUMPLE,"15/5/2024, 13:52:49",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,MOTORES Y BOMBAS,"0,0357142857",si,si,si,si,si,CUMPLE,"15/5/2024, 13:52:57",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,PASTEURIZADOR,"0,0357142857",si,si,si,si,si,CUMPLE,"20/5/2024, 6:31:57",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,SISTEMA NEUMÁTICO,"0,0357142857",si,si,si,si,si,CUMPLE,"20/5/2024, 6:31:45",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,MOTORES Y SISTEMA DE TRANSIMSION,"0,0714285714",si,si,si,si,si,CUMPLE,"11/5/2024, 14:22:32",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SISTEMA  DE VACÍO (EXTRACTOR),"0,0714285714",si,si,si,si,si,CUMPLE,"11/5/2024, 14:22:42",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SISTEMA NEUMÁTICO,"0,0714285714",si,si,si,si,si,CUMPLE,"11/5/2024, 14:22:49",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,TABLERO DE POTENCIA Y CONTROL,"0,0714285714",si,si,si,si,si,CUMPLE,"11/5/2024, 14:23:19",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SISTEMA DE CORTE,"0,0714285714",si,si,si,si,si,CUMPLE,"11/5/2024, 14:23:25",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SEPARADORES ,"0,0714285714",si,si,si,si,si,CUMPLE,"11/5/2024, 14:23:34",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,SISTEMA NEUMÁTICO DE SUMINISTRO,"0,0833333333",si,si,si,si,si,CUMPLE,"20/5/2024, 16:30:10",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,CUCHILLO AIRE,"0,0833333333",si,si,si,si,si,CUMPLE,"20/5/2024, 16:30:18",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,BOQUILLAS DE AGUA,"0,0833333333",si,si,si,si,si,CUMPLE,"20/5/2024, 16:30:22",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,SENSORES,"0,0833333333",si,si,si,si,si,CUMPLE,"20/5/2024, 16:30:27",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,ESTRUCTURA DE SOPORTE,"0,0833333333",si,si,si,si,si,CUMPLE,"20/5/2024, 16:30:31",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,MODULO ELECTRÓNICO,"0,0833333333",si,si,si,si,si,CUMPLE,"20/5/2024, 16:30:35",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA NEUMÁTICO,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:37:02",si,.,.,CUMPLE
