Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946552,TANQUE ALMAC  AGUA POZO LB03,13348756,INSPECCCION GRAL SEMANAL TANQUE LB03,sin especificar,si,CUMPLE,"8/5/2024, 18:40:00","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659605,TANQUE DE COMBUSTIBLE,13348757,INSPECCCION GRAL SEMANAL TK COMBUSTIBLE,sin especificar,si,CUMPLE,"20/5/2024, 14:52:25","0,1",si,si,si,si,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659605,TANQUE DE COMBUSTIBLE,13348758,INSPECCCION GRAL SEMANAL TK COMBUSTIBLE,sin especificar,si,CUMPLE,"20/5/2024, 14:52:32","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,538682,CAPSULADORA,13348760,Inspec. general semanal capsuladora,sin especificar,si,CUMPLE,"11/5/2024, 3:44:37","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,538682,CAPSULADORA,13348761,Inspec. general semanal capsuladora,sin especificar,si,CUMPLE,"11/5/2024, 3:44:49","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,540020,ENFARDADORA,13348765,Inspec. general semanal Enfardadora,sin especificar,si,CUMPLE,"11/5/2024, 3:45:02","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,540020,ENFARDADORA,13348766,Inspec. general semanal Enfardadora,sin especificar,si,CUMPLE,"11/5/2024, 3:45:38","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961447,TANQUE DE AGUAS DULCES,13348769,INSPECCCION GRAL SEMANAL TANQUE AGUA DUL,sin especificar,si,CUMPLE,"7/5/2024, 7:37:23","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961447,TANQUE DE AGUAS DULCES,13348770,INSPECCCION GRAL SEMANAL TANQUE AGUA DUL,sin especificar,si,CUMPLE,"7/5/2024, 7:37:53","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961461,TANQUE DE FILTRACION,13348771,INSPECCCION GRAL SEMANAL TANQUE FILTRACI,sin especificar,si,CUMPLE,"7/5/2024, 7:38:23","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961461,TANQUE DE FILTRACION,13348772,INSPECCCION GRAL SEMANAL TANQUE FILTRACI,sin especificar,si,CUMPLE,"7/5/2024, 7:38:53","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946564,UNIDAD CENTRAL DE CIP,13348773,INSPECCCION GRAL SEMANAL UNID CENTRAL CI,sin especificar,si,CUMPLE,"8/5/2024, 18:40:03","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946564,UNIDAD CENTRAL DE CIP,13348774,INSPECCCION GRAL SEMANAL UNID CENTRAL CI,sin especificar,si,CUMPLE,"8/5/2024, 18:40:14","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946554,TANQUE  AGUA RECUPERADA LB05,13348776,INSPECCCION GRAL SEMANAL TANQUE LB05,sin especificar,si,CUMPLE,"8/5/2024, 18:40:07","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946554,TANQUE  AGUA RECUPERADA LB05,13348777,INSPECCCION GRAL SEMANAL TANQUE LB05,sin especificar,si,CUMPLE,"8/5/2024, 18:40:34","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946555,TANQUE  AGUA RECUPERADA LB06,13348778,INSPECCCION GRAL SEMANAL TANQUE LB06,sin especificar,si,CUMPLE,"8/5/2024, 18:40:37","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946555,TANQUE  AGUA RECUPERADA LB06,13348779,INSPECCCION GRAL SEMANAL TANQUE LB06,sin especificar,si,CUMPLE,"8/5/2024, 18:41:10","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946556,TANQUE  AGUA RECUPERADA LB07,13348780,INSPECCCION GRAL SEMANAL TANQUE LB07,sin especificar,si,CUMPLE,"8/5/2024, 18:40:28","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946556,TANQUE  AGUA RECUPERADA LB07,13348781,INSPECCCION GRAL SEMANAL TANQUE LB07,sin especificar,si,CUMPLE,"8/5/2024, 18:40:23","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961467,JARABE TERMINADO,13348783,INSPECCCION GRAL SEMANAL L JARABE TERMIN,sin especificar,si,CUMPLE,"7/5/2024, 7:39:43","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961467,JARABE TERMINADO,13348784,INSPECCCION GRAL SEMANAL L JARABE TERMIN,sin especificar,si,CUMPLE,"7/5/2024, 7:39:59","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599594,INSPECTOR DE BOTELLAS LLENAS,13348786,Inspec. general semanal inspec. botella,sin especificar,si,CUMPLE,"11/5/2024, 3:45:49","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599594,INSPECTOR DE BOTELLAS LLENAS,13348787,Inspec. general semanal inspec. botella,sin especificar,si,CUMPLE,"11/5/2024, 3:46:08","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599595,INSPECTOR DE BOTELLAS VACIAS,13348790,Inspec. general semanal botellas vacias,sin especificar,si,CUMPLE,"11/5/2024, 3:46:19","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599595,INSPECTOR DE BOTELLAS VACIAS,13348791,Inspec. general semanal botellas vacias,sin especificar,si,CUMPLE,"11/5/2024, 3:46:33","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,711006,ENJUAGADORA,13348797,Inspec. general semanal Enjuagadora,sin especificar,si,CUMPLE,"11/5/2024, 3:46:59","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,711006,ENJUAGADORA,13348798,Inspec. general semanal Enjuagadora,sin especificar,si,CUMPLE,"11/5/2024, 3:47:38","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,579068,ENVOLVEDOR DE PALETS,13348799,Inspec. general semanal envolvedor palet,sin especificar,si,CUMPLE,"11/5/2024, 3:47:48","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,579068,ENVOLVEDOR DE PALETS,13348800,Inspec. general semanal envolvedor palet,sin especificar,si,CUMPLE,"11/5/2024, 3:48:05","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829678,TRANSPORTADOR DE PAQUETES,13348802,Inspec. general semanal transp. paquetes,sin especificar,si,CUMPLE,"11/5/2024, 3:48:30","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829678,TRANSPORTADOR DE PAQUETES,13348803,Inspec. general semanal transp. paquetes,sin especificar,si,CUMPLE,"11/5/2024, 3:48:42","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829679,TRANSPORTADOR DE BOTELLAS VACIAS,13348805,Inspec. general semanal  transp. botella,sin especificar,si,CUMPLE,"11/5/2024, 3:49:08","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829679,TRANSPORTADOR DE BOTELLAS VACIAS,13348806,Inspec. general semanal  transp. botella,sin especificar,si,CUMPLE,"11/5/2024, 3:49:19","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829680,TRANSPORTADOR DE BOTELLAS LLENAS,13348807,Inspec.gneral semnal trans.botella llena,sin especificar,si,CUMPLE,"11/5/2024, 3:49:34","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829680,TRANSPORTADOR DE BOTELLAS LLENAS,13348808,Inspec.gneral semnal trans.botella llena,sin especificar,si,CUMPLE,"11/5/2024, 3:49:51","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961444,TANQUE BUFFER,13348810,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,si,CUMPLE,"17/5/2024, 19:48:25","0,1",si,si,si,si,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961444,TANQUE BUFFER,13348811,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,si,CUMPLE,"17/5/2024, 19:48:36","0,1",si,si,si,si,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961448,TANQUE BUFFER,13348812,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,si,CUMPLE,"17/5/2024, 19:48:50","0,1",si,si,si,si,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961448,TANQUE BUFFER,13348813,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,si,CUMPLE,"17/5/2024, 19:49:03","0,1",si,si,si,si,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,829005,MODULO INGREDIENTES,13348814,INSPECCCION GRAL SEMANAL MODULO INGREDIE,sin especificar,si,CUMPLE,"10/5/2024, 18:18:13","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,829005,MODULO INGREDIENTES,13348815,INSPECCCION GRAL SEMANAL MODULO INGREDIE,sin especificar,si,CUMPLE,"10/5/2024, 18:18:22","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,829007,ESTACION DE PULPAS,13348816,INSPECCCION GRAL SEMANAL ESTACION PULPAS,sin especificar,si,CUMPLE,"7/5/2024, 7:40:10","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,829007,ESTACION DE PULPAS,13348817,INSPECCCION GRAL SEMANAL ESTACION PULPAS,sin especificar,si,CUMPLE,"7/5/2024, 7:40:20","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961441,TANQUES DE INGREDIENTES,13348820,INSPECCCION GRAL SEMANAL TANQUE INGREDIE,sin especificar,si,CUMPLE,"10/5/2024, 18:18:31","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961441,TANQUES DE INGREDIENTES,13348821,INSPECCCION GRAL SEMANAL TANQUE INGREDIE,sin especificar,si,CUMPLE,"10/5/2024, 18:18:42","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 4    PET,51954101,UNIDAD DOSIFICADORA DE NITRÓGENO,13348822,Inspec.gneral semnal dosificador nitroge,sin especificar,si,CUMPLE,"20/5/2024, 14:00:03","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 4    PET,51954101,UNIDAD DOSIFICADORA DE NITRÓGENO,13348823,Inspec.gneral semnal dosificador nitroge,sin especificar,si,CUMPLE,"20/5/2024, 14:00:09","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO  PET N.R. KRONES,90012701,UNIDAD DOSIFICADORA DE NITRÓGENO,13348824,Inspec.gneral semnal dosificador nitroge,sin especificar,si,CUMPLE,"13/5/2024, 15:41:21","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO  PET N.R. KRONES,90012701,UNIDAD DOSIFICADORA DE NITRÓGENO,13348825,Inspec.gneral semnal dosificador nitroge,sin especificar,si,CUMPLE,"22/5/2024, 6:40:10","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961465,CLÚSTERS DE ENVÍO,13348828,INSPECCCION GRAL SEMANAL TANQUE LINTERNA,sin especificar,si,CUMPLE,"7/5/2024, 7:40:29","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961465,CLÚSTERS DE ENVÍO,13348829,INSPECCCION GRAL SEMANAL TANQUE LINTERNA,sin especificar,si,CUMPLE,"7/5/2024, 7:40:44","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961449,TANQUE BUFFER,13348831,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,si,CUMPLE,"7/5/2024, 7:40:55","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961449,TANQUE BUFFER,13348832,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,si,CUMPLE,"7/5/2024, 7:41:04","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962255,MODULO FILTROX,13348833,INSPECCCION GRAL SEMANAL MODULO DE FILTR,sin especificar,si,CUMPLE,"7/5/2024, 7:41:16","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962255,MODULO FILTROX,13348834,INSPECCCION GRAL SEMANAL MODULO DE FILTR,sin especificar,si,CUMPLE,"7/5/2024, 7:41:29","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961458,TOLVA DE AZUCAR,13348835,INSPECCCION GRAL SEMANAL TOLVA DE AZUCAR,sin especificar,si,CUMPLE,"7/5/2024, 7:41:40","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961458,TOLVA DE AZUCAR,13348836,INSPECCCION GRAL SEMANAL TOLVA DE AZUCAR,sin especificar,si,CUMPLE,"7/5/2024, 7:41:52","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,51954401,UNIDAD DOSIFICADORA DE NITRÓGENO,13348838,Inspec.general semanal dosificador nitro,sin especificar,si,CUMPLE,"8/5/2024, 7:09:16","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,51954401,UNIDAD DOSIFICADORA DE NITRÓGENO,13348839,Inspec.general semanal dosificador nitro,sin especificar,si,CUMPLE,"8/5/2024, 7:09:22","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961466,MODULO DE ENVIO,13348840,INSPECCCION GRAL SEMANAL MODULO DE ENVIO,sin especificar,si,CUMPLE,"7/5/2024, 13:52:25","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961466,MODULO DE ENVIO,13348841,INSPECCCION GRAL SEMANAL MODULO DE ENVIO,sin especificar,si,CUMPLE,"7/5/2024, 13:52:46","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961462,TANQUE ALMACENADORES,13348842,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,si,CUMPLE,"7/5/2024, 13:55:28","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961462,TANQUE ALMACENADORES,13348843,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,si,CUMPLE,"7/5/2024, 13:55:51","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961463,TANQUE ALMACENADORES,13348844,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,si,CUMPLE,"7/5/2024, 13:56:10","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961463,TANQUE ALMACENADORES,13348845,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,si,CUMPLE,"7/5/2024, 13:56:22","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961464,TANQUE ALMACENADORES,13348846,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,si,CUMPLE,"7/5/2024, 13:56:42","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961464,TANQUE ALMACENADORES,13348847,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,si,CUMPLE,"7/5/2024, 13:56:53","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961442,TANQUE DE GOMA,13348850,INSPECCCION GRAL SEMANAL TANQUE  DE GOMA,sin especificar,si,CUMPLE,"7/5/2024, 13:57:27","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961442,TANQUE DE GOMA,13348851,INSPECCCION GRAL SEMANAL TANQUE  DE GOMA,sin especificar,si,CUMPLE,"7/5/2024, 13:57:37","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961443,TANQUE DE ACIDO CITRICO,13348854,INSPECCCION GRAL SEMANAL TANQUE ACIDO,sin especificar,si,CUMPLE,"7/5/2024, 13:58:02","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961443,TANQUE DE ACIDO CITRICO,13348855,INSPECCCION GRAL SEMANAL TANQUE ACIDO,sin especificar,si,CUMPLE,"7/5/2024, 13:58:17","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961445,TANQUES DE PRODUCTOS Y AGUAS,13348857,INSPECCCION GRAL SEMANAL TK PRODUC / AGU,sin especificar,si,CUMPLE,"7/5/2024, 13:58:40","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961445,TANQUES DE PRODUCTOS Y AGUAS,13348858,INSPECCCION GRAL SEMANAL TK PRODUC / AGU,sin especificar,si,CUMPLE,"7/5/2024, 13:59:02","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961446,TANQUE DISOLUTOR,13348861,INSPECCCION GRAL SEMANAL TANQUE DISOLUTO,sin especificar,si,CUMPLE,"7/5/2024, 14:00:18","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961446,TANQUE DISOLUTOR,13348862,INSPECCCION GRAL SEMANAL TANQUE DISOLUTO,sin especificar,si,CUMPLE,"7/5/2024, 14:00:34","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961450,TANQUE DOSIMAT,13348863,INSPECCCION GRAL SEMANAL TANQUE DOSIMAT,sin especificar,si,CUMPLE,"7/5/2024, 14:03:00","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69961450,TANQUE DOSIMAT,13348864,INSPECCCION GRAL SEMANAL TANQUE DOSIMAT,sin especificar,si,CUMPLE,"7/5/2024, 14:03:35","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946553,TANQUE ALMAC  AGUA TRATADA LB04,13348866,INSPECCCION GRAL SEMANAL TANQUE LB04,sin especificar,si,CUMPLE,"7/5/2024, 18:21:53","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946553,TANQUE ALMAC  AGUA TRATADA LB04,13348867,INSPECCCION GRAL SEMANAL TANQUE LB04,sin especificar,si,CUMPLE,"7/5/2024, 18:21:47","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709702,TANQUE DE SODA CAUSTICA,13348868,INSPECCCION GRAL SEMANAL TANQUE DE SODA,sin especificar,,,,"0,1",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,709702,TANQUE DE SODA CAUSTICA,13348869,INSPECCCION GRAL SEMANAL TANQUE DE SODA,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,749611,REDES HIDRAULICAS Y NEUMATICAS,13348871,INSPECCCION GRAL SEMANAL REDES HIDRO/NEU,sin especificar,,,,"0,1",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,749611,REDES HIDRAULICAS Y NEUMATICAS,13348872,INSPECCCION GRAL SEMANAL REDES HIDRO/NEU,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946520,TANQUE ALMACENAMIENTO AIRE,13348873,INSPECCCION GRAL SEMANAL TK ALMACEN AIRE,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946520,TANQUE ALMACENAMIENTO AIRE,13348874,INSPECCCION GRAL SEMANAL TK ALMACEN AIRE,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946528,TANQUE AGUA DESTILADA,13348875,INSPECCCION GRAL SEMANAL TK AAGUA DESTIL,sin especificar,si,CUMPLE,"20/5/2024, 14:53:14","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946528,TANQUE AGUA DESTILADA,13348876,INSPECCCION GRAL SEMANAL TK AAGUA DESTIL,sin especificar,si,CUMPLE,"20/5/2024, 14:53:18","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946529,TANQUE ALMACENAMIENTO CONDENSADO,13348878,INSPECCCION GRAL SEMANAL TK CONDENSADO,sin especificar,,,,"0,1",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946529,TANQUE ALMACENAMIENTO CONDENSADO,13348879,INSPECCCION GRAL SEMANAL TK CONDENSADO,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946530,TANQUE ALMACENAMIENTO HORIZONTAL ACPM,13348880,INSPECCCION GRAL SEMANAL TANQUE ACPM,sin especificar,si,CUMPLE,"20/5/2024, 14:55:20","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946530,TANQUE ALMACENAMIENTO HORIZONTAL ACPM,13348881,INSPECCCION GRAL SEMANAL TANQUE ACPM,sin especificar,si,CUMPLE,"20/5/2024, 14:55:24","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,749614,REDES ELECTRICAS,13348882,INSPECCCION GRAL SEMANAL REDES ELECTRICO,sin especificar,si,CUMPLE,"7/5/2024, 18:25:47","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,749614,REDES ELECTRICAS,13348883,INSPECCCION GRAL SEMANAL REDES ELECTRICO,sin especificar,si,CUMPLE,"7/5/2024, 18:25:40","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,709489,FLOCULADOR,13348884,INSPECCCION GRAL SEMANAL FLOCULADOR,sin especificar,si,CUMPLE,"7/5/2024, 18:21:44","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,709489,FLOCULADOR,13348885,INSPECCCION GRAL SEMANAL FLOCULADOR,sin especificar,si,CUMPLE,"7/5/2024, 18:21:34","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946557,TANQUE ALMAC AGUA TRATADA OR-01,13348886,INSPECCCION GRAL SEMANAL TANQUE OR-1,sin especificar,si,CUMPLE,"7/5/2024, 18:21:29","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946557,TANQUE ALMAC AGUA TRATADA OR-01,13348887,INSPECCCION GRAL SEMANAL TANQUE OR-1,sin especificar,si,CUMPLE,"7/5/2024, 18:21:22","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946558,TANQUE ALMAC AGUA SUAVIZADA OR-02,13348888,INSPECCCION GRAL SEMANAL TANQUE OR-2,sin especificar,si,CUMPLE,"7/5/2024, 18:21:18","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946558,TANQUE ALMAC AGUA SUAVIZADA OR-02,13348889,INSPECCCION GRAL SEMANAL TANQUE OR-2,sin especificar,si,CUMPLE,"7/5/2024, 18:21:10","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946559,TANQUE ALMACENADOR DE NAOCL,13348891,INSPECCCION GRAL SEMANAL TANQUE NAOCL,sin especificar,si,CUMPLE,"7/5/2024, 18:19:44","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946559,TANQUE ALMACENADOR DE NAOCL,13348892,INSPECCCION GRAL SEMANAL TANQUE NAOCL,sin especificar,si,CUMPLE,"7/5/2024, 18:19:32","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946560,EQUIPO DE ELECTROLISIS,13348893,INSPECCCION GRAL SEMANAL EQUIPO ELECTROL,sin especificar,si,CUMPLE,"7/5/2024, 18:19:20","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946560,EQUIPO DE ELECTROLISIS,13348894,INSPECCCION GRAL SEMANAL EQUIPO ELECTROL,sin especificar,si,CUMPLE,"7/5/2024, 18:19:11","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961520,FILTROS DE ARENA,13348895,INSPECCCION GRAL SEMANAL FILTROS DE AREN,sin especificar,si,CUMPLE,"7/5/2024, 18:19:06","0,1",,,,,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961520,FILTROS DE ARENA,13348896,INSPECCCION GRAL SEMANAL FILTROS DE AREN,sin especificar,si,CUMPLE,"7/5/2024, 18:19:01","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961521,FILTROS DE ANTRACITA,13348899,INSPECCCION GRAL SEMANAL FILTROS ANTRACI,sin especificar,si,CUMPLE,"7/5/2024, 18:18:56","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961521,FILTROS DE ANTRACITA,13348900,INSPECCCION GRAL SEMANAL FILTROS ANTRACI,sin especificar,si,CUMPLE,"7/5/2024, 18:17:22","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961522,FILTRO DE CARBON,13348901,INSPECCCION GRAL SEMANAL FILTROS CARBON,sin especificar,si,CUMPLE,"7/5/2024, 18:17:11","0,1",si,si,si,si,si,.,.,CUMPLE
